#Period...Optimal period...Frequency...DM...Acceleration...Harmonic number...S/N...Folded S/N
0.007453073	0.000000000	134.172851562	178.18	7.57	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.18	-4.14	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.18	9.04	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.18	-5.61	1	8.0	0.0
0.007453021	0.000000000	134.173782349	178.18	-7.07	1	7.8	0.0
0.007453021	0.000000000	134.173782349	178.18	-8.54	1	7.8	0.0
0.007453021	0.000000000	134.173782349	178.18	-10.00	1	7.6	0.0
0.007453073	0.000000000	134.172851562	177.46	1.71	2	8.7	0.0
0.007453073	0.000000000	134.172851562	177.46	3.18	2	8.6	0.0
0.007453073	0.000000000	134.172851562	177.46	0.25	2	8.5	0.0
0.007453073	0.000000000	134.172851562	177.46	0.00	2	8.5	0.0
0.007453073	0.000000000	134.172851562	177.46	-1.21	2	8.4	0.0
0.007453073	0.000000000	134.172851562	177.46	4.64	2	8.4	0.0
0.007453073	0.000000000	134.172851562	177.46	6.11	2	8.2	0.0
0.007453073	0.000000000	134.172851562	177.46	-2.68	1	8.2	0.0
0.007453073	0.000000000	134.172851562	177.46	-4.14	1	8.0	0.0
0.007453073	0.000000000	134.172851562	177.46	-5.61	1	7.7	0.0
0.007453073	0.000000000	134.172851562	177.46	7.57	1	7.7	0.0
0.007453073	0.000000000	134.172851562	177.46	-7.07	1	7.6	0.0
0.007453073	0.000000000	134.172851562	177.46	9.04	1	7.6	0.0
0.007453073	0.000000000	134.172851562	177.46	10.00	1	7.4	0.0
0.007453073	0.000000000	134.172851562	177.46	-8.54	1	7.3	0.0
0.007453073	0.000000000	134.172851562	177.46	-10.00	1	7.0	0.0
0.007453073	0.000000000	134.172851562	177.70	1.71	2	8.7	0.0
0.007453073	0.000000000	134.172851562	177.70	0.00	2	8.5	0.0
0.007453073	0.000000000	134.172851562	177.70	0.25	2	8.5	0.0
0.007453073	0.000000000	134.172851562	177.70	3.18	2	8.5	0.0
0.007453073	0.000000000	134.172851562	177.70	-1.21	2	8.5	0.0
0.007453073	0.000000000	134.172851562	177.70	4.64	2	8.3	0.0
0.007453073	0.000000000	134.172851562	177.70	-2.68	1	8.2	0.0
0.007453073	0.000000000	134.172851562	177.70	6.11	2	8.1	0.0
0.007453073	0.000000000	134.172851562	177.70	-4.14	1	8.0	0.0
0.007453073	0.000000000	134.172851562	177.70	7.57	1	7.9	0.0
0.007453073	0.000000000	134.172851562	177.70	9.04	1	7.8	0.0
0.007453073	0.000000000	134.172851562	177.70	-5.61	1	7.8	0.0
0.007453073	0.000000000	134.172851562	177.70	-7.07	1	7.7	0.0
0.007453073	0.000000000	134.172851562	177.70	10.00	1	7.6	0.0
0.007453021	0.000000000	134.173782349	177.70	-8.54	1	7.4	0.0
0.007453021	0.000000000	134.173782349	177.70	-10.00	1	7.2	0.0
0.007453073	0.000000000	134.172851562	178.41	1.71	1	8.6	0.0
0.007453073	0.000000000	134.172851562	178.41	3.18	1	8.5	0.0
0.007453073	0.000000000	134.172851562	178.41	4.64	1	8.5	0.0
0.007453073	0.000000000	134.172851562	178.41	0.00	1	8.5	0.0
0.007453073	0.000000000	134.172851562	178.41	0.25	1	8.5	0.0
0.007453073	0.000000000	134.172851562	178.41	-1.21	1	8.4	0.0
0.007453073	0.000000000	134.172851562	178.41	6.11	1	8.4	0.0
0.007453073	0.000000000	134.172851562	178.41	-2.68	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.41	7.57	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.41	9.04	1	8.1	0.0
0.007453073	0.000000000	134.172851562	178.41	-4.14	1	8.1	0.0
0.007453073	0.000000000	134.172851562	178.41	10.00	1	8.0	0.0
0.007453073	0.000000000	134.172851562	178.41	-5.61	1	7.8	0.0
0.007453021	0.000000000	134.173782349	178.41	-7.07	1	7.7	0.0
0.007453021	0.000000000	134.173782349	178.41	-8.54	1	7.6	0.0
0.007453021	0.000000000	134.173782349	178.41	-10.00	1	7.4	0.0
0.007453073	0.000000000	134.172851562	177.23	1.71	2	8.4	0.0
0.007453073	0.000000000	134.172851562	177.23	0.25	2	8.3	0.0
0.007453073	0.000000000	134.172851562	177.23	0.00	2	8.3	0.0
0.007453073	0.000000000	134.172851562	177.23	3.18	2	8.3	0.0
0.007453073	0.000000000	134.172851562	177.23	-1.21	2	8.2	0.0
0.007453073	0.000000000	134.172851562	177.23	4.64	2	8.0	0.0
0.007453073	0.000000000	134.172851562	177.23	-2.68	2	7.9	0.0
0.007453073	0.000000000	134.172851562	177.23	6.11	2	7.8	0.0
0.007453073	0.000000000	134.172851562	177.23	-4.14	1	7.7	0.0
0.007453073	0.000000000	134.172851562	177.23	-5.61	1	7.5	0.0
0.007453073	0.000000000	134.172851562	177.23	-7.07	1	7.4	0.0
0.007453073	0.000000000	134.172851562	177.23	7.57	2	7.3	0.0
0.007453073	0.000000000	134.172851562	177.23	-8.54	1	7.1	0.0
0.007453073	0.000000000	134.172851562	177.23	9.04	1	7.1	0.0
0.007453073	0.000000000	134.172851562	177.23	10.00	1	6.9	0.0
0.007453073	0.000000000	134.172851562	177.23	-10.00	1	6.8	0.0
0.007453073	0.000000000	134.172851562	178.65	3.18	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.65	1.71	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.65	4.64	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.65	6.11	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.65	0.25	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.65	0.00	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.65	7.57	1	8.1	0.0
0.007453073	0.000000000	134.172851562	178.65	-1.21	1	8.1	0.0
0.007453073	0.000000000	134.172851562	178.65	9.04	1	8.0	0.0
0.007453073	0.000000000	134.172851562	178.65	-2.68	1	7.9	0.0
0.007453021	0.000000000	134.173782349	178.65	-4.14	1	7.7	0.0
0.007453021	0.000000000	134.173782349	178.65	-7.07	1	7.6	0.0
0.007453021	0.000000000	134.173782349	178.65	-5.61	1	7.6	0.0
0.007453021	0.000000000	134.173782349	178.65	-8.54	1	7.6	0.0
0.007453021	0.000000000	134.173782349	178.65	-10.00	1	7.4	0.0
0.007453073	0.000000000	134.172851562	178.89	3.18	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.89	1.71	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.89	4.64	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.89	6.11	1	8.3	0.0
0.007453073	0.000000000	134.172851562	178.89	0.00	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.89	0.25	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.89	7.57	1	8.2	0.0
0.007453073	0.000000000	134.172851562	178.89	-1.21	1	8.1	0.0
0.007453073	0.000000000	134.172851562	178.89	9.04	1	8.1	0.0
0.007453073	0.000000000	134.172851562	178.89	10.00	1	7.9	0.0
0.007453073	0.000000000	134.172851562	178.89	-2.68	1	7.9	0.0
0.007453021	0.000000000	134.173782349	178.89	-4.14	1	7.9	0.0
0.007453021	0.000000000	134.173782349	178.89	-7.07	1	7.8	0.0
0.007453021	0.000000000	134.173782349	178.89	-5.61	1	7.8	0.0
0.007453021	0.000000000	134.173782349	178.89	-8.54	1	7.7	0.0
0.007453021	0.000000000	134.173782349	178.89	-10.00	1	7.5	0.0
0.007453073	0.000000000	134.172851562	176.75	1.71	2	8.3	0.0
0.007453073	0.000000000	134.172851562	176.75	0.00	2	8.1	0.0
0.007453073	0.000000000	134.172851562	176.75	0.25	2	8.1	0.0
0.007453073	0.000000000	134.172851562	176.75	3.18	2	8.1	0.0
0.007453073	0.000000000	134.172851562	176.75	-1.21	2	8.0	0.0
0.007453073	0.000000000	134.172851562	176.75	4.64	2	7.9	0.0
0.007453073	0.000000000	134.172851562	176.75	-2.68	1	7.8	0.0
0.007453073	0.000000000	134.172851562	176.75	-4.14	1	7.6	0.0
0.007453073	0.000000000	134.172851562	176.75	6.11	2	7.5	0.0
0.007453073	0.000000000	134.172851562	176.75	-5.61	1	7.4	0.0
0.007453073	0.000000000	134.172851562	176.75	-7.07	1	7.3	0.0
0.007453073	0.000000000	134.172851562	176.75	7.57	1	7.1	0.0
0.007453073	0.000000000	134.172851562	176.75	9.04	1	7.0	0.0
0.007453073	0.000000000	134.172851562	176.75	-8.54	1	7.0	0.0
0.007453073	0.000000000	134.172851562	176.75	10.00	1	6.8	0.0
0.007453073	0.000000000	134.172851562	176.75	-10.00	1	6.7	0.0
0.007453073	0.000000000	134.172851562	179.13	3.18	1	8.2	0.0
0.007453073	0.000000000	134.172851562	179.13	6.11	1	8.2	0.0
0.007453073	0.000000000	134.172851562	179.13	4.64	1	8.2	0.0
0.007453073	0.000000000	134.172851562	179.13	1.71	1	8.1	0.0
0.007453073	0.000000000	134.172851562	179.13	7.57	1	8.0	0.0
0.007453073	0.000000000	134.172851562	179.13	0.25	1	8.0	0.0
0.007453073	0.000000000	134.172851562	179.13	0.00	1	8.0	0.0
0.007453073	0.000000000	134.172851562	179.13	9.04	1	8.0	0.0
0.007453021	0.000000000	134.173782349	179.13	10.00	1	7.9	0.0
0.007453073	0.000000000	134.172851562	179.13	-1.21	1	7.9	0.0
0.007453021	0.000000000	134.173782349	179.13	-4.14	1	7.7	0.0
0.007453021	0.000000000	134.173782349	179.13	-2.68	1	7.7	0.0
0.007453021	0.000000000	134.173782349	179.13	-5.61	0	7.7	0.0
0.007453021	0.000000000	134.173782349	179.13	-7.07	1	7.6	0.0
0.007453021	0.000000000	134.173782349	179.13	-8.54	0	7.6	0.0
0.007453021	0.000000000	134.173782349	179.13	-10.00	0	7.5	0.0
0.007453021	0.000000000	134.173782349	179.61	-4.14	0	8.2	0.0
0.007453021	0.000000000	134.173782349	179.61	-5.61	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	-8.54	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	-7.07	0	8.1	0.0
0.007453021	0.000000000	134.173782349	179.61	-1.21	0	8.1	0.0
